temperatura,humidade,horario,dia_da_semana,nivel
26,59,1354,4,0
27,59,1374,4,0
29,55,1323,4,0
27,52,1374,4,0
26,56,1343,4,0
28,48,1366,4,0
28,60,1365,4,0
28,59,1343,4,0
29,60,1358,4,0
30,53,1342,4,0
27,48,1358,4,0
26,60,1323,4,0
27,60,1337,4,0
28,56,1362,4,0
25,56,1354,4,0
26,60,1375,4,0
25,57,1333,4,0
29,60,1345,4,0
29,53,1347,4,0
30,60,1338,4,0
28,56,1359,4,0
25,48,1359,4,0
26,55,1330,4,0
29,52,1366,4,0
26,51,1363,4,0
27,60,1374,4,0
26,49,1370,4,0
25,51,1379,4,0
25,59,1331,4,0
26,54,1337,4,0
29,50,1380,4,0
28,53,1353,4,0
25,52,1354,4,0
29,50,1347,4,0
28,56,1356,4,0
27,57,1325,4,0
27,53,1365,4,0
27,49,1377,4,0
28,48,1358,4,0
25,52,1325,4,0
27,51,1328,4,0
26,58,1363,4,0
25,51,1373,4,0
28,58,1329,4,0
29,49,1360,4,0
30,56,1332,4,0
27,49,1355,4,0
27,48,1358,4,0
28,49,1332,4,0
30,60,1369,4,0
28,54,1343,4,0
26,48,1327,4,0
26,51,1352,4,0
25,50,1364,4,0
27,52,1339,4,0
30,60,1336,4,0
27,58,1342,4,0
26,56,1326,4,0
29,51,1362,4,0
25,58,1344,4,0
28,51,1321,4,0
26,53,1376,4,0
28,52,1353,4,0
30,49,1368,4,0
26,59,1352,4,0
26,57,1338,4,0
26,49,1357,4,0
27,59,1373,4,0
25,55,1345,4,0
26,52,1325,4,0
29,49,1348,4,0
30,57,1339,4,0
27,51,1361,4,0
29,49,1328,4,0
29,53,1327,4,0
26,60,1320,4,0
25,53,1358,4,0
28,60,1369,4,0
27,50,1337,4,0
28,58,1323,4,0
28,55,1348,4,0
25,59,1361,4,0
30,49,1324,4,0
26,52,1341,4,0
25,50,1343,4,0
26,52,1320,4,0
26,49,1333,4,0
25,56,1371,4,0
28,60,1360,4,0
29,48,1377,4,0
27,56,1329,4,0
30,54,1325,4,0
26,60,1366,4,0
29,49,1320,4,0
30,60,1371,4,0
30,55,1359,4,0
27,53,1377,4,0
25,53,1366,4,0
26,59,1363,4,0
25,52,1351,4,0
30,52,1344,4,0
29,55,1360,4,0
26,56,1331,4,0
30,48,1344,4,0
30,57,1346,4,0
27,52,1344,4,0
25,58,1366,4,0
29,58,1339,4,0
27,54,1357,4,0
26,60,1347,4,0
28,55,1331,4,0
29,58,1371,4,0
30,59,1358,4,0
25,51,1326,4,0
28,48,1375,4,0
29,56,1343,4,0
27,60,1357,4,0
26,57,1346,4,0
30,52,1367,4,0
25,49,1342,4,0
30,55,1338,4,0
28,59,1329,4,0
28,59,1332,4,0
28,50,1323,4,0
25,53,1378,4,0
30,57,1336,4,0
26,50,1328,4,0
25,58,1342,4,0
26,52,1342,4,0
29,55,1322,4,0
25,51,1332,4,0
25,60,1335,4,0
26,50,1325,4,0
29,52,1380,4,0
30,52,1360,4,0
25,53,1371,4,0
30,55,1375,4,0
29,50,1334,4,0
26,52,1367,4,0
25,59,1364,4,0
30,51,1328,4,0
29,57,1377,4,0
28,48,1331,4,0
28,48,1359,4,0
27,56,1343,4,0
27,52,1327,4,0
27,55,1352,4,0
30,50,1334,4,0
25,49,1373,4,0
27,54,1327,4,0
27,52,1331,4,0
27,53,1326,4,0
30,50,1351,4,0
30,49,1363,4,0
26,53,1332,4,0
30,59,1371,4,0
27,48,1341,4,0
28,48,1342,4,0
28,52,1349,4,0
25,54,1374,4,0
30,55,1363,4,0
27,49,1352,4,0
26,49,1368,4,0
28,48,1368,4,0
26,60,1354,4,0
30,53,1342,4,0
25,59,1326,4,0
26,58,1320,4,0
29,49,1344,4,0
25,58,1357,4,0
28,49,1322,4,0
25,58,1347,4,0
26,54,1356,4,0
27,54,1335,4,0
28,51,1335,4,0
26,56,1322,4,0
25,56,1341,4,0
25,56,1322,4,0
25,49,1369,4,0
28,53,1341,4,0
29,56,1364,4,0
28,57,1357,4,0
29,48,1362,4,0
30,60,1359,4,0
28,57,1331,4,0
26,57,1373,4,0
25,59,1374,4,0
28,53,1372,4,0
27,48,1356,4,0
25,53,1355,4,0
29,55,1343,4,0
27,56,1364,4,0
25,59,1363,4,0
27,48,1359,4,0
27,58,1329,4,0
27,50,1349,4,0
26,60,1368,4,0
25,57,1344,4,0
29,56,1371,4,0
27,48,1378,4,0
25,54,1360,4,0
29,49,1373,4,0
28,59,1364,4,0
28,55,1377,4,0
29,56,1376,4,0
30,54,1353,4,0
26,58,1368,4,0
27,54,1362,4,0
30,55,1346,4,0
27,52,1341,4,0
28,60,1339,4,0
28,52,1366,4,0
25,55,1332,4,0
25,52,1322,4,0
28,49,1372,4,0
27,49,1343,4,0
30,54,1354,4,0
26,57,1334,4,0
26,55,1349,4,0
27,60,1372,4,0
26,60,1338,4,0
25,48,1345,4,0
30,59,1329,4,0
26,58,1344,4,0
27,59,1343,4,0
30,48,1344,4,0
27,49,1325,4,0
28,58,1367,4,0
27,60,1380,4,0
29,53,1321,4,0
29,57,1357,4,0
30,52,1353,4,0
25,56,1345,4,0
26,52,1371,4,0
26,49,1327,4,0
27,53,1348,4,0
28,48,1380,4,0
29,56,1363,4,0
27,48,1375,4,0
27,57,1320,4,0
25,58,1376,4,0
26,56,1336,4,0
29,52,1348,4,0
28,52,1362,4,0
26,51,1371,4,0
25,59,1336,4,0
30,56,1365,4,0
27,48,1336,4,0
25,51,1355,4,0
26,48,1320,4,0
29,51,1340,4,0
30,58,1343,4,0
27,60,1337,4,0
28,53,1355,4,0
29,59,1356,4,0
30,51,1363,4,0
26,49,1361,4,0
28,59,1334,4,0
29,55,1368,4,0
28,58,1344,4,0
30,56,1330,4,0
27,58,1323,4,0
27,49,1331,4,0
26,56,1355,4,0
29,55,1324,4,0
25,60,1355,4,0
25,56,1330,4,0
25,60,1323,4,0
26,52,1369,4,0
28,54,1379,4,0
29,58,1342,4,0
28,49,1327,4,0
26,53,1332,4,0
30,51,1346,4,0
28,59,1338,4,0
25,49,1361,4,0
29,51,1338,4,0
29,56,1369,4,0
25,58,1335,4,0
30,58,1320,4,0
26,53,1332,4,0
26,58,1356,4,0
29,49,1329,4,0
27,52,1380,4,0
25,51,1357,4,0
25,49,1366,4,0
29,55,1365,4,0
27,55,1379,4,0
25,52,1334,4,0
27,59,1335,4,0
28,56,1363,4,0
27,52,1320,4,0
26,52,1379,4,0
27,56,1340,4,0
29,56,1350,4,0
27,59,1321,4,0
26,57,1361,4,0
27,53,1377,4,0
28,60,1369,4,0
29,54,1351,4,0
26,54,1339,4,0
26,49,1361,4,0
29,53,1331,4,0
26,50,1329,4,0
30,49,1373,4,0
25,59,1349,4,0
30,54,1361,4,0
26,57,1366,4,0
25,53,1328,4,0
26,58,1349,4,0
27,54,1340,4,0
29,54,1368,4,0
28,48,1349,4,0
25,54,1325,4,0
29,56,1379,4,0
26,51,1341,4,0
26,50,1320,4,0
30,53,1371,4,0
25,58,1362,4,0
27,60,1323,4,0
29,58,1333,4,0
25,56,1348,4,0
29,58,1360,4,0
30,55,1368,4,0
28,51,1333,4,0
30,60,1363,4,0
30,50,1339,4,0
29,48,1336,4,0
30,55,1329,4,0
27,57,1356,4,0
29,52,1353,4,0
26,60,1376,4,0
25,54,1377,4,0
29,56,1367,4,0
25,55,1344,4,0
29,57,1362,4,0
27,56,1342,4,0
26,52,1352,4,0
28,51,1337,4,0
30,56,1327,4,0
27,55,1366,4,0
30,52,1323,4,0
25,53,1335,4,0
28,50,1352,4,0
29,49,1379,4,0
26,57,1369,4,0
30,48,1320,4,0
29,54,1320,4,0
25,58,1347,4,0
30,53,1344,4,0
26,57,1367,4,0
30,49,1324,4,0
26,57,1359,4,0
29,52,1375,4,0
28,52,1331,4,0
28,60,1356,4,0
25,59,1355,4,0
25,51,1368,4,0
28,59,1340,4,0
29,58,1375,4,0
29,57,1376,4,0
28,55,1360,4,0
27,56,1374,4,0
29,53,1375,4,0
28,60,1374,4,0
28,54,1376,4,0
29,55,1377,4,0
28,59,1366,4,0
28,50,1326,4,0
28,54,1346,4,0
30,50,1358,4,0
29,55,1380,4,0
28,49,1325,4,0
26,57,1352,4,0
30,48,1331,4,0
30,50,1375,4,0
29,55,1367,4,0
25,55,1330,4,0
25,57,1371,4,0
29,49,1330,4,0
28,59,1342,4,0
23,52,490,4,0
22,55,500,4,0
21,54,492,4,0
21,52,499,4,0
20,49,496,4,0
22,54,496,4,0
23,53,498,4,0
23,52,498,4,0
22,51,491,4,0
23,54,499,4,0
21,50,498,4,0
20,54,497,4,0
23,51,493,4,0
20,54,490,4,0
21,53,494,4,0
22,51,496,4,0
23,52,495,4,0
20,53,491,4,0
22,53,492,4,0
23,51,499,4,0
22,50,490,4,0
21,50,497,4,0
21,48,499,4,0
23,55,490,4,0
20,53,495,4,0
20,48,496,4,0
20,52,494,4,0
21,54,490,4,0
21,53,496,4,0
23,48,497,4,0
22,48,497,4,0
23,52,495,4,0
21,49,496,4,0
20,53,492,4,0
23,52,496,4,0
21,50,500,4,0
22,55,493,4,0
21,48,498,4,0
20,52,499,4,0
23,49,496,4,0
20,48,500,4,0
23,54,492,4,0
21,48,491,4,0
23,49,499,4,0
21,51,495,4,0
21,55,497,4,0
20,50,492,4,0
22,51,494,4,0
22,55,492,4,0
20,52,491,4,0
23,55,493,4,0
22,48,496,4,0
22,54,497,4,0
23,55,492,4,0
21,52,498,4,0
20,55,495,4,0
21,55,496,4,0
21,53,491,4,0
22,51,495,4,0
23,51,498,4,0
23,50,500,4,0
21,50,499,4,0
20,48,491,4,0
21,55,492,4,0
20,54,490,4,0
21,54,492,4,0
22,55,500,4,0
23,51,491,4,0
22,51,498,4,0
23,53,498,4,0
21,54,498,4,0
21,49,490,4,0
22,54,495,4,0
21,55,494,4,0
21,53,491,4,0
22,49,498,4,0
21,51,490,4,0
22,53,498,4,0
23,48,500,4,0
20,53,499,4,0
22,55,496,4,0
21,53,491,4,0
20,54,498,4,0
23,50,490,4,0
21,48,490,4,0
20,54,496,4,0
21,48,492,4,0
20,49,496,4,0
21,54,497,4,0
20,50,498,4,0
22,50,498,4,0
21,50,499,4,0
20,50,492,4,0
22,51,500,4,0
20,51,496,4,0
21,54,490,4,0
20,54,498,4,0
20,48,499,4,0
23,50,498,4,0
20,49,494,4,0
22,52,491,4,0
22,48,495,4,0
23,54,498,4,0
20,49,498,4,0
23,55,490,4,0
22,53,499,4,0
20,53,491,4,0
23,51,496,4,0
20,49,494,4,0
21,54,496,4,0
22,51,496,4,0
21,51,499,4,0
22,55,498,4,0
21,53,496,4,0
22,54,492,4,0
20,50,493,4,0
20,54,490,4,0
23,49,491,4,0
22,51,500,4,0
20,51,497,4,0
20,49,499,4,0
21,55,498,4,0
20,48,495,4,0
22,48,496,4,0
22,53,490,4,0
23,53,500,4,0
21,54,491,4,0
21,55,495,4,0
22,53,493,4,0
22,50,490,4,0
22,49,492,4,0
20,50,490,4,0
23,51,500,4,0
22,55,496,4,0
22,53,493,4,0
22,53,493,4,0
20,48,497,4,0
21,48,495,4,0
20,49,500,4,0
23,51,497,4,0
22,55,492,4,0
22,48,497,4,0
22,54,495,4,0
21,49,498,4,0
22,50,499,4,0
23,49,494,4,0
23,52,495,4,0
23,51,497,4,0
21,55,496,4,0
21,53,494,4,0
21,52,498,4,0
20,54,499,4,0
21,55,498,4,0
20,53,492,4,0
21,52,500,4,0
22,49,492,4,0
21,52,490,4,0
20,50,492,4,0
21,55,498,4,0
21,51,491,4,0
22,55,494,4,0
23,48,499,4,0
23,52,496,4,0
20,52,496,4,0
21,48,493,4,0
21,55,494,4,0
22,50,496,4,0
23,53,495,4,0
20,52,494,4,0
22,55,496,4,0
20,51,494,4,0
20,52,497,4,0
23,53,495,4,0
20,55,490,4,0
22,50,492,4,0
23,51,499,4,0
22,48,496,4,0
22,51,497,4,0
23,49,497,4,0
22,48,494,4,0
20,50,491,4,0
22,52,491,4,0
22,48,500,4,0
21,51,493,4,0
22,48,494,4,0
23,54,492,4,0
23,50,494,4,0
21,49,493,4,0
22,55,500,4,0
20,51,497,4,0
23,51,497,4,0
21,55,490,4,0
21,54,492,4,0
20,54,491,4,0
22,54,491,4,0
20,55,493,4,0
20,55,495,4,0
23,53,498,4,0
23,50,496,4,0
21,49,494,4,0
21,50,498,4,0
20,52,499,4,0
21,50,495,4,0
23,49,490,4,0
23,49,494,4,0
20,50,495,4,0
21,49,498,4,0
20,49,492,4,0
21,55,494,4,0
22,48,497,4,0
22,54,499,4,0
22,53,490,4,0
23,52,500,4,0
23,51,492,4,0
23,55,499,4,0
21,54,498,4,0
20,49,492,4,0
23,49,493,4,0
22,53,498,4,0
22,50,494,4,0
23,51,492,4,0
21,50,499,4,0
22,53,494,4,0
20,48,498,4,0
20,53,500,4,0
22,49,491,4,0
20,48,500,4,0
20,55,496,4,0
22,50,500,4,0
20,48,500,4,0
21,52,491,4,0
23,51,493,4,0
21,52,491,4,0
21,52,500,4,0
21,55,495,4,0
20,54,493,4,0
20,50,491,4,0
20,48,493,4,0
23,53,494,4,0
22,54,497,4,0
20,52,496,4,0
22,49,496,4,0
23,52,498,4,0
23,51,493,4,0
20,48,491,4,0
20,49,493,4,0
23,53,498,4,0
20,55,492,4,0
23,53,496,4,0
21,51,492,4,0
23,50,499,4,0
23,48,494,4,0
23,50,491,4,0
20,51,497,4,0
21,53,496,4,0
21,54,492,4,0
21,48,492,4,0
21,49,491,4,0
23,50,495,4,0
21,48,498,4,0
22,55,497,4,0
21,54,497,4,0
21,55,497,4,0
23,51,490,4,0
21,50,492,4,0
20,53,499,4,0
22,49,499,4,0
20,53,497,4,0
23,54,494,4,0
22,55,492,4,0
23,54,500,4,0
20,53,496,4,0
20,55,496,4,0
20,54,495,4,0
20,52,500,4,0
22,55,491,4,0
22,50,499,4,0
22,55,494,4,0
20,52,498,4,0
20,52,498,4,0
22,48,494,4,0
20,53,493,4,0
20,55,497,4,0
22,49,498,4,0
21,51,498,4,0
21,49,491,4,0
23,49,496,4,0
20,50,495,4,0
23,50,493,4,0
20,54,492,4,0
20,49,500,4,0
21,50,491,4,0
21,49,496,4,0
21,53,496,4,0
22,54,495,4,0
21,48,490,4,0
21,49,495,4,0
23,50,499,4,0
23,54,498,4,0
20,51,496,4,0
22,52,494,4,0
20,48,497,4,0
22,52,492,4,0
22,54,498,4,0
21,50,496,4,0
22,50,494,4,0
23,55,500,4,0
23,52,497,4,0
21,48,494,4,0
20,48,496,4,0
20,49,494,4,0
22,48,494,4,0
23,55,495,4,0
23,55,491,4,0
20,55,494,4,0
22,52,498,4,0
23,48,494,4,0
21,51,497,4,0
23,48,499,4,0
20,55,500,4,0
23,55,495,4,0
20,52,500,4,0
21,55,492,4,0
21,50,493,4,0
21,51,492,4,0
23,52,497,4,0
22,49,491,4,0
20,55,491,4,0
23,53,494,4,0
22,54,495,4,0
20,51,500,4,0
21,51,498,4,0
20,55,490,4,0
20,52,499,4,0
22,53,498,4,0
23,55,500,4,0
22,54,494,4,0
23,54,497,4,0
21,49,497,4,0
23,53,500,4,0
22,49,496,4,0
21,49,493,4,0
21,49,492,4,0
21,48,497,4,0
20,52,491,4,0
23,54,498,4,0
21,51,495,4,0
20,49,491,4,0
21,51,496,4,0
20,51,495,4,0
20,54,500,4,0
22,48,494,4,0
23,49,493,4,0
23,48,495,4,0
22,55,499,4,0
23,49,492,4,0
21,50,499,4,0
23,48,493,4,0
23,48,490,4,0
21,49,497,4,0
22,53,498,4,0
21,54,494,4,0
20,50,496,4,0
22,53,493,4,0
23,50,500,4,0
21,54,491,4,0
20,50,494,4,0
22,49,491,4,0
20,53,490,4,0
23,55,494,4,0
22,52,494,4,0
21,52,495,4,0
22,53,490,4,0
20,55,496,4,0
20,51,494,4,0
22,55,498,4,0
22,53,494,4,0
21,48,500,4,0
21,48,498,4,0
22,50,492,4,0
23,48,493,4,0
21,48,492,4,0
20,53,490,4,0
23,51,493,4,0
22,55,492,4,0
22,49,500,4,0
23,51,495,4,0
20,50,491,4,0
22,53,496,4,0
22,54,493,4,0
22,49,500,4,0
22,53,493,4,0
22,55,490,4,0
23,52,492,4,0
21,48,492,4,0
23,54,498,4,0
21,55,491,4,0
20,50,497,4,0
20,54,494,4,0
23,52,497,4,0
20,55,500,4,0
23,49,499,4,0
20,52,497,4,0
21,52,500,4,0
22,51,498,4,0
23,54,490,4,0
22,48,491,4,0
22,49,490,4,0
21,50,495,4,0
22,51,492,4,0
23,52,493,4,0
23,49,491,4,0
21,53,490,4,0
20,54,500,4,0
23,54,492,4,0
23,55,490,4,0
20,52,493,4,0
20,49,492,4,0
23,49,494,4,0
22,49,494,4,0
23,48,497,4,0
20,51,496,4,0
23,53,491,4,0
22,48,490,4,0
23,55,494,4,0
23,53,500,4,0
22,49,490,4,0
20,52,498,4,0
23,49,498,4,0
22,53,492,4,0
21,54,496,4,0
22,53,493,4,0
20,55,495,4,0
22,55,494,4,0
21,54,494,4,0
21,49,497,4,0
22,53,498,4,0
23,48,496,4,0
23,50,499,4,0
23,48,490,4,0
23,52,497,4,0
20,49,500,4,0
23,49,493,4,0
22,55,495,4,0
22,55,494,4,0
21,50,498,4,0
22,49,490,4,0
22,48,492,4,0
20,49,497,4,0
21,51,498,4,0
20,55,492,4,0
23,53,496,4,0
21,54,497,4,0
22,50,490,4,0
23,51,494,4,0
21,55,492,4,0
22,50,494,4,0
20,53,496,4,0
20,55,492,4,0
23,50,494,4,0
22,53,497,4,0
22,50,500,4,0
21,51,490,4,0
23,48,498,4,0
20,50,491,4,0
20,55,492,4,0
23,49,491,4,0
21,52,494,4,0
20,50,492,4,0
21,53,492,4,0
21,55,499,4,0
23,49,497,4,0
22,53,500,4,0
20,55,499,4,0
23,50,500,4,0
22,54,492,4,0
20,49,500,4,0
22,54,497,4,0
20,50,494,4,0
22,55,496,4,0
21,50,494,4,0
22,48,491,4,0
21,53,491,4,0
23,52,490,4,0
22,54,498,4,0
20,50,493,4,0
20,53,497,4,0
21,52,491,4,0
22,52,500,4,0
21,50,498,4,0
20,49,491,4,0
20,50,492,4,0
23,48,494,4,0
21,50,490,4,0
21,49,494,4,0
22,49,492,4,0
20,48,490,4,0
23,49,495,4,0
22,53,494,4,0
22,51,499,4,0
20,49,494,4,0
20,48,498,4,0
23,54,500,4,0
20,54,491,4,0
22,54,500,4,0
22,54,500,4,0
23,48,500,4,0
20,53,490,4,0
21,54,498,4,0
20,50,500,4,0
20,49,494,4,0
22,50,496,4,0
21,51,500,4,0
21,51,495,4,0
20,50,490,4,0
20,48,498,4,0
20,51,495,4,0
23,51,496,4,0
22,51,496,4,0
21,50,498,4,0
21,50,490,4,0
22,55,498,4,0
20,50,491,4,0
22,53,497,4,0
21,53,498,4,0
23,53,493,4,0
20,48,496,4,0
21,55,494,4,0
22,53,490,4,0
21,54,493,4,0
20,54,498,4,0
23,52,497,4,0
22,50,498,4,0
20,49,492,4,0
22,49,492,4,0
20,53,498,4,0
21,53,500,4,0
22,48,492,4,0
21,55,500,4,0
23,49,495,4,0
21,52,498,4,0
21,48,490,4,0
21,54,495,4,0
20,49,497,4,0
20,49,496,4,0
22,48,493,4,0
22,50,494,4,0
22,53,493,4,0
23,48,497,4,0
22,53,490,4,0
23,48,491,4,0
20,55,493,4,0
21,54,496,4,0
23,54,494,4,0
21,51,494,4,0
22,54,496,4,0
21,55,490,4,0
20,51,498,4,0
20,51,493,4,0
20,51,495,4,0
22,52,496,4,0
21,55,495,4,0
20,48,492,4,0
20,51,498,4,0
21,54,494,4,0
21,48,495,4,0
23,48,497,4,0
21,50,493,4,0
23,52,500,4,0
22,53,496,4,0
22,55,495,4,0
20,53,492,4,0
22,49,499,4,0
22,49,500,4,0
20,49,493,4,0
21,55,494,4,0
21,55,497,4,0
21,53,494,4,0
20,49,492,4,0
22,51,497,4,0
20,48,497,4,0
23,55,492,4,0
23,50,497,4,0
20,54,492,4,0
20,55,491,4,0
23,54,497,4,0
20,54,500,4,0
22,48,490,4,0
23,53,497,4,0
22,50,495,4,0
22,55,498,4,0
22,52,498,4,0
23,55,497,4,0
20,54,494,4,0
21,48,498,4,0
20,51,496,4,0
21,54,500,4,0
22,51,491,4,0
23,54,497,4,0
20,51,499,4,0
23,55,498,4,0
23,49,494,4,0
21,50,493,4,0
23,55,490,4,0
22,52,491,4,0
21,51,499,4,0
21,49,493,4,0
22,52,498,4,0
20,48,492,4,0
23,53,492,4,0
22,52,497,4,0
20,54,494,4,0
23,50,498,4,0
23,54,495,4,0
21,52,494,4,0
21,55,492,4,0
21,49,500,4,0
20,54,500,4,0
22,54,493,4,0
22,49,491,4,0
23,49,494,4,0
22,53,490,4,0
20,50,494,4,0
20,55,498,4,0
20,52,500,4,0
20,50,491,4,0
23,48,492,4,0
23,53,496,4,0
20,53,495,4,0
22,53,492,4,0
22,51,495,4,0
21,48,500,4,0
20,55,499,4,0
23,55,496,4,0
23,51,496,4,0
21,52,494,4,0
21,51,500,4,0
22,55,493,4,0
20,50,499,4,0
20,55,490,4,0
23,53,495,4,0
23,53,494,4,0
21,48,499,4,0
21,49,496,4,0
22,55,493,4,0
23,55,492,4,0
22,54,496,4,0
23,54,496,4,0
21,50,497,4,0
21,50,497,4,0
23,53,499,4,0
21,51,495,4,0
22,54,493,4,0
20,52,491,4,0
22,50,490,4,0
23,50,492,4,0
22,50,492,4,0
20,50,494,4,0
21,55,500,4,0
20,50,493,4,0
22,52,492,4,0
22,52,499,4,0
23,52,496,4,0
21,49,493,4,0
23,48,497,4,0
20,55,494,4,0
21,50,499,4,0
20,52,494,4,0
23,49,491,4,0
23,53,491,4,0
20,54,495,4,0
23,55,495,4,0
22,49,498,4,0
23,49,495,4,0
23,48,490,4,0
20,48,490,4,0
20,48,495,4,0
20,53,499,4,0
21,55,499,4,0
21,48,494,4,0
21,54,494,4,0
22,49,499,4,0
22,52,494,4,0
21,52,492,4,0
23,48,500,4,0
22,55,491,4,0
23,52,492,4,0
22,49,495,4,0
22,55,492,4,0
22,55,490,4,0
21,48,491,4,0
22,52,499,4,0
20,53,495,4,0
21,52,495,4,0
20,54,498,4,0
23,55,495,4,0
23,52,495,4,0
22,52,499,4,0
22,51,498,4,0
22,51,498,4,0
23,55,494,4,0
21,55,500,4,0
23,54,496,4,0
20,50,491,4,0
23,54,492,4,0
20,50,497,4,0
22,52,495,4,0
20,49,500,4,0
22,52,492,4,0
22,55,490,4,0
23,50,499,4,0
22,55,493,4,0
21,54,491,4,0
20,51,498,4,0
21,48,492,4,0
20,50,499,4,0
21,48,491,4,0
20,55,497,4,0
21,49,499,4,0
22,50,494,4,0
21,48,499,4,0
20,53,500,4,0
22,55,490,4,0
23,48,494,4,0
23,48,494,4,0
20,53,492,4,0
21,49,493,4,0
20,52,500,4,0
20,54,493,4,0
20,48,493,4,0
20,50,494,4,0
22,50,498,4,0
20,51,492,4,0
23,50,495,4,0
21,54,496,4,0
22,51,494,4,0
21,54,497,4,0
23,50,493,4,0
23,48,496,4,0
21,48,491,4,0
21,53,500,4,0
21,49,493,4,0
21,52,490,4,0
20,49,500,4,0
23,55,500,4,0
20,54,495,4,0
20,50,491,4,0
21,52,498,4,0
22,51,494,4,0
21,53,491,4,0
21,48,490,4,0
20,52,495,4,0
23,48,499,4,0
21,49,492,4,0
20,52,496,4,0
23,49,495,4,0
21,52,493,4,0
22,55,494,4,0
23,52,495,4,0
21,51,495,4,0
21,53,498,4,0
21,53,492,4,0
20,52,490,4,0
22,51,498,4,0
20,54,492,4,0
21,55,490,4,0
21,52,490,4,0
23,51,500,4,0
20,50,492,4,0
22,51,499,4,0
22,50,493,4,0
23,55,495,4,0
20,51,495,4,0
21,51,498,4,0
21,54,500,4,0
23,55,496,4,0
21,52,494,4,0
23,53,493,4,0
21,54,498,4,0
20,51,490,4,0
20,50,490,4,0
20,49,491,4,0
20,48,491,4,0
20,52,498,4,0
23,48,490,4,0
20,55,495,4,0
22,49,498,4,0
22,49,497,4,0
21,49,497,4,0
22,52,494,4,0
22,52,493,4,0
23,55,500,4,0
22,48,497,4,0
22,48,500,4,0
20,53,496,4,0
23,48,496,4,0
23,52,497,4,0
23,50,495,4,0
21,48,500,4,0
21,51,495,4,0
23,54,496,4,0
23,52,496,4,0
22,48,492,4,0
22,48,497,4,0
22,55,498,4,0
21,48,499,4,0
22,52,495,4,0
21,53,496,4,0
21,52,493,4,0
22,48,497,4,0
22,53,497,4,0
23,49,499,4,0
23,51,491,4,0
21,51,494,4,0
23,54,494,4,0
21,55,500,4,0
23,48,491,4,0
20,48,498,4,0
23,52,500,4,0
22,51,491,4,0
22,48,495,4,0
21,55,496,4,0
21,51,492,4,0
23,49,498,4,0
21,55,495,4,0
21,52,494,4,0
23,53,500,4,0
23,55,494,4,0
21,54,498,4,0
20,52,493,4,0
22,55,493,4,0
20,51,495,4,0
21,53,495,4,0
21,52,491,4,0
23,55,494,4,0
23,48,494,4,0
21,54,499,4,0
21,53,495,4,0
20,54,500,4,0
23,55,492,4,0
21,54,499,4,0
22,55,494,4,0
21,48,490,4,0
22,48,492,4,0
20,51,497,4,0
20,51,492,4,0
21,54,490,4,0
22,53,490,4,0
22,53,493,4,0
21,55,492,4,0
22,53,491,4,0
22,48,496,4,0
23,51,497,4,0
23,51,500,4,0
22,50,494,4,0
22,53,493,4,0
22,49,490,4,0
21,50,490,4,0
22,50,493,4,0
20,54,500,4,0
21,54,500,4,0
20,49,497,4,0
22,48,499,4,0
22,48,492,4,0
21,49,495,4,0
22,51,496,4,0
21,53,495,4,0
23,53,500,4,0
21,51,491,4,0
21,54,495,4,0
23,50,497,4,0
23,49,500,4,0
20,50,494,4,0
22,52,493,4,0
22,55,493,4,0
21,54,497,4,0
22,52,497,4,0
21,48,491,4,0
23,52,500,4,0
22,54,492,4,0
23,50,493,4,0
23,50,494,4,0
22,55,500,4,0
22,49,496,4,0
21,54,493,4,0
22,51,497,4,0
22,49,496,4,0
23,54,495,4,0
21,48,492,4,0
22,54,499,4,0
21,54,500,4,0
23,52,498,4,0
22,48,500,4,0
23,55,500,4,0
22,55,491,4,0
23,49,496,4,0
21,52,498,4,0
22,49,498,4,0
20,53,496,4,0
21,49,490,4,0
20,50,490,4,0
22,52,490,4,0
22,49,492,4,0
23,48,495,4,0
21,48,497,4,0
22,54,490,4,0
22,55,490,4,0
22,55,492,4,0
22,48,494,4,0
22,52,492,4,0
23,49,495,4,0
22,49,490,4,0
22,54,500,4,0
23,54,493,4,0
22,51,490,4,0
21,49,490,4,0
20,48,491,4,0
21,50,491,4,0
23,53,493,4,0
20,54,498,4,0
22,55,499,4,0
21,51,497,4,0
23,51,500,4,0
21,50,496,4,0
20,51,494,4,0
21,49,496,4,0
22,55,499,4,0
20,48,497,4,0
21,52,495,4,0
23,52,499,4,0
20,52,500,4,0
20,52,500,4,0
20,55,490,4,0
21,49,499,4,0
21,51,496,4,0
23,53,492,4,0
21,49,490,4,0
20,55,497,4,0
23,54,492,4,0
21,49,491,4,0
22,52,500,4,0
22,54,499,4,0
23,53,499,4,0
20,53,491,4,0
20,55,499,4,0
23,49,494,4,0
22,49,491,4,0
21,51,498,4,0
20,50,500,4,0
22,49,491,4,0
20,55,500,4,0
23,55,491,4,0
22,54,497,4,0
22,51,496,4,0
20,49,490,4,0
21,50,499,4,0
20,51,492,4,0
22,54,498,4,0
23,49,491,4,0
20,52,492,4,0
22,52,492,4,0
21,49,498,4,0
22,48,490,4,0
23,52,494,4,0
22,48,498,4,0
22,49,493,4,0
20,52,493,4,0
23,53,499,4,0
20,55,500,4,0
20,55,494,4,0
21,55,491,4,0
22,54,496,4,0
23,48,497,4,0
22,52,500,4,0
21,55,500,4,0
22,52,497,4,0
20,55,499,4,0
23,54,497,4,0
