temperatura,humidade,horario,dia_da_semana,nivel
22,51,545,0,0
20,54,570,0,0
23,51,550,0,0
20,54,578,0,0
21,51,598,0,0
21,53,565,0,0
20,51,592,0,0
22,55,566,0,0
22,53,562,0,0
20,54,540,0,0
20,48,546,0,0
23,52,543,0,0
22,50,595,0,0
20,54,589,0,0
23,53,562,0,0
20,49,570,0,0
21,52,588,0,0
22,48,573,0,0
23,53,541,0,0
22,53,555,0,0
20,50,580,0,0
21,51,563,0,0
22,51,571,0,0
20,54,590,0,0
23,48,556,0,0
23,55,584,0,0
22,55,591,0,0
22,51,561,0,0
21,52,560,0,0
23,51,545,0,0
20,53,554,0,0
22,50,590,0,0
23,50,552,0,0
23,52,577,0,0
20,48,591,0,0
20,49,597,0,0
20,54,594,0,0
20,49,567,0,0
20,48,589,0,0
23,52,558,0,0
23,55,589,0,0
22,53,576,0,0
20,53,548,0,0
23,52,575,0,0
21,48,584,0,0
23,51,573,0,0
22,53,566,0,0
20,53,573,0,0
21,48,591,0,0
20,50,572,0,0
21,55,590,0,0
20,52,585,0,0
21,50,573,0,0
23,50,567,0,0
23,48,561,0,0
20,49,587,0,0
23,49,580,0,0
21,52,551,0,0
22,53,599,0,0
21,49,577,0,0
22,54,586,0,0
22,48,553,0,0
21,52,592,0,0
21,54,561,0,0
22,52,566,0,0
20,49,582,0,0
22,49,553,0,0
23,51,568,0,0
21,51,586,0,0
23,55,585,0,0
22,55,586,0,0
20,53,576,0,0
23,54,544,0,0
20,53,592,0,0
23,48,581,0,0
21,51,588,0,0
23,53,553,0,0
23,50,597,0,0
21,48,553,0,0
21,51,569,0,0
23,54,576,0,0
20,50,554,0,0
21,55,588,0,0
22,50,588,0,0
22,55,575,0,0
23,53,552,0,0
22,49,561,0,0
21,51,550,0,0
22,52,571,0,0
23,52,549,0,0
23,51,591,0,0
20,49,569,0,0
21,55,547,0,0
20,53,556,0,0
23,51,557,0,0
22,49,563,0,0
20,51,570,0,0
21,48,561,0,0
20,55,580,0,0
21,49,588,0,0
22,48,592,0,0
21,49,586,0,0
22,54,553,0,0
22,50,593,0,0
23,49,571,0,0
23,50,547,0,0
21,49,583,0,0
21,54,567,0,0
22,54,578,0,0
22,54,545,0,0
21,51,545,0,0
20,52,560,0,0
23,52,571,0,0
21,52,555,0,0
20,51,590,0,0
22,50,561,0,0
23,50,570,0,0
21,55,563,0,0
22,50,579,0,0
20,54,589,0,0
20,53,566,0,0
20,48,554,0,0
22,49,580,0,0
23,50,580,0,0
23,51,577,0,0
21,53,596,0,0
21,49,545,0,0
20,48,566,0,0
20,52,581,0,0
21,54,587,0,0
23,50,574,0,0
22,48,596,0,0
22,53,595,0,0
20,54,569,0,0
22,48,557,0,0
20,51,558,0,0
21,48,544,0,0
22,50,571,0,0
21,48,558,0,0
21,55,573,0,0
21,52,559,0,0
20,48,540,0,0
23,53,547,0,0
22,53,586,0,0
20,50,600,0,0
23,54,545,0,0
20,51,576,0,0
20,49,547,0,0
21,49,540,0,0
22,53,587,0,0
22,53,541,0,0
22,54,554,0,0
22,55,545,0,0
21,53,594,0,0
23,51,557,0,0
22,49,595,0,0
22,49,546,0,0
22,49,550,0,0
20,50,577,0,0
23,53,580,0,0
21,49,553,0,0
22,49,593,0,0
23,51,554,0,0
23,53,576,0,0
21,54,585,0,0
22,53,573,0,0
21,54,585,0,0
20,49,589,0,0
20,52,541,0,0
21,50,546,0,0
23,54,559,0,0
20,51,582,0,0
20,48,594,0,0
23,55,582,0,0
20,49,541,0,0
21,49,567,0,0
23,55,584,0,0
23,48,577,0,0
20,54,589,0,0
22,50,588,0,0
23,51,578,0,0
21,48,587,0,0
23,50,560,0,0
21,51,570,0,0
20,52,590,0,0
23,55,569,0,0
23,51,581,0,0
22,50,542,0,0
21,55,570,0,0
23,51,546,0,0
23,49,594,0,0
21,50,545,0,0
22,51,553,0,0
22,51,568,0,0
23,49,570,0,0
22,53,571,0,0
21,50,576,0,0
20,49,570,0,0
23,49,594,0,0
22,55,586,0,0
21,49,583,0,0
22,52,576,0,0
23,48,575,0,0
23,49,587,0,0
22,49,597,0,0
21,50,590,0,0
20,51,572,0,0
21,50,556,0,0
20,55,572,0,0
20,49,585,0,0
20,49,584,0,0
23,52,558,0,0
21,53,571,0,0
20,51,586,0,0
23,55,558,0,0
22,55,595,0,0
21,48,582,0,0
20,52,557,0,0
23,48,598,0,0
20,48,548,0,0
21,50,568,0,0
20,53,558,0,0
20,49,572,0,0
21,52,591,0,0
22,53,586,0,0
22,51,546,0,0
21,55,566,0,0
23,52,549,0,0
22,48,585,0,0
21,49,595,0,0
20,54,569,0,0
20,52,594,0,0
23,49,589,0,0
21,55,571,0,0
20,52,576,0,0
23,53,582,0,0
20,54,566,0,0
22,55,594,0,0
22,53,550,0,0
23,53,554,0,0
23,51,561,0,0
22,49,585,0,0
23,51,562,0,0
21,52,563,0,0
23,50,551,0,0
20,51,575,0,0
23,53,560,0,0
20,54,570,0,0
23,50,594,0,0
21,49,592,0,0
22,50,541,0,0
23,48,591,0,0
21,54,574,0,0
21,50,551,0,0
22,52,583,0,0
22,50,547,0,0
22,50,562,0,0
20,50,569,0,0
20,54,585,0,0
23,53,598,0,0
23,52,583,0,0
20,55,576,0,0
22,55,565,0,0
21,55,583,0,0
23,51,568,0,0
23,50,593,0,0
22,53,582,0,0
22,49,550,0,0
22,48,553,0,0
21,51,545,0,0
22,52,574,0,0
23,52,541,0,0
22,54,566,0,0
22,53,583,0,0
23,48,587,0,0
22,54,548,0,0
21,53,599,0,0
22,54,540,0,0
20,55,578,0,0
22,53,574,0,0
23,51,597,0,0
22,49,600,0,0
22,55,550,0,0
22,49,554,0,0
21,55,594,0,0
22,53,584,0,0
23,49,565,0,0
23,48,551,0,0
22,48,591,0,0
22,50,575,0,0
21,52,590,0,0
22,52,569,0,0
21,48,540,0,0
22,49,588,0,0
22,51,598,0,0
23,54,553,0,0
23,48,556,0,0
21,52,575,0,0
21,51,565,0,0
22,53,582,0,0
20,49,600,0,0
21,50,561,0,0
22,50,547,0,0
21,50,598,0,0
23,53,582,0,0
23,48,573,0,0
20,53,591,0,0
20,52,559,0,0
20,52,559,0,0
21,53,558,0,0
22,55,590,0,0
23,49,563,0,0
21,55,561,0,0
21,50,588,0,0
22,55,560,0,0
22,49,542,0,0
21,55,565,0,0
21,54,563,0,0
23,50,546,0,0
21,48,549,0,0
23,51,543,0,0
23,52,546,0,0
20,48,548,0,0
20,54,583,0,0
21,48,583,0,0
21,50,559,0,0
20,50,575,0,0
20,49,557,0,0
21,53,567,0,0
20,51,570,0,0
21,51,556,0,0
20,51,595,0,0
21,50,598,0,0
23,49,559,0,0
22,55,554,0,0
22,55,580,0,0
20,54,600,0,0
21,54,597,0,0
23,50,541,0,0
20,51,560,0,0
22,51,546,0,0
22,52,584,0,0
21,51,558,0,0
23,53,578,0,0
23,51,586,0,0
23,54,550,0,0
20,50,565,0,0
23,49,548,0,0
22,48,556,0,0
21,48,557,0,0
23,55,596,0,0
23,50,574,0,0
23,55,549,0,0
20,54,581,0,0
22,54,541,0,0
22,53,550,0,0
22,48,567,0,0
22,48,560,0,0
22,49,558,0,0
21,48,570,0,0
21,49,558,0,0
23,49,557,0,0
20,51,588,0,0
23,55,548,0,0
22,52,575,0,0
23,54,554,0,0
20,52,599,0,0
22,48,548,0,0
20,54,582,0,0
20,53,592,0,0
20,48,568,0,0
23,52,579,0,0
22,48,559,0,0
20,54,545,0,0
21,52,595,0,0
23,48,540,0,0
22,52,570,0,0
20,54,566,0,0
22,52,575,0,0
20,53,560,0,0
22,51,578,0,0
21,55,594,0,0
22,48,595,0,0
23,48,599,0,0
22,52,581,0,0
23,52,570,0,0
22,55,545,0,0
22,55,595,0,0
23,50,548,0,0
23,51,565,0,0
20,48,585,0,0
23,54,553,0,0
23,49,564,0,0
23,52,577,0,0
22,54,592,0,0
21,49,541,0,0
21,54,588,0,0
21,50,577,0,0
21,51,589,0,0
23,49,586,0,0
22,52,575,0,0
22,55,544,0,0
23,53,595,0,0
22,54,595,0,0
23,52,567,0,0
20,51,591,0,0
23,55,569,0,0
21,53,555,0,0
21,48,597,0,0
23,48,578,0,0
23,48,554,0,0
20,54,542,0,0
22,50,579,0,0
22,48,582,0,0
23,52,595,0,0
21,52,575,0,0
22,54,554,0,0
22,55,575,0,0
22,55,598,0,0
22,52,567,0,0
22,50,553,0,0
20,51,548,0,0
21,49,595,0,0
22,53,576,0,0
23,54,593,0,0
23,48,569,0,0
22,52,572,0,0
23,50,562,0,0
23,53,544,0,0
20,55,566,0,0
22,49,549,0,0
23,55,599,0,0
21,49,552,0,0
22,53,562,0,0
20,52,593,0,0
23,51,579,0,0
20,54,572,0,0
21,54,587,0,0
20,50,561,0,0
20,48,541,0,0
22,51,575,0,0
21,51,597,0,0
20,49,576,0,0
20,54,555,0,0
23,51,588,0,0
22,55,575,0,0
20,55,576,0,0
21,49,583,0,0
23,49,555,0,0
22,50,583,0,0
21,53,557,0,0
22,51,546,0,0
23,54,574,0,0
23,52,579,0,0
21,48,578,0,0
21,52,594,0,0
23,50,549,0,0
20,48,582,0,0
22,53,548,0,0
22,54,577,0,0
21,50,591,0,0
23,50,586,0,0
20,55,587,0,0
20,52,580,0,0
23,52,569,0,0
22,50,594,0,0
22,49,566,0,0
23,50,574,0,0
21,51,585,0,0
21,48,565,0,0
21,48,594,0,0
22,48,551,0,0
23,50,599,0,0
22,54,556,0,0
21,50,567,0,0
22,53,555,0,0
23,52,543,0,0
21,55,561,0,0
20,52,574,0,0
23,49,592,0,0
23,49,555,0,0
22,51,582,0,0
22,48,567,0,0
21,50,562,0,0
23,55,557,0,0
22,50,581,0,0
21,53,582,0,0
21,53,545,0,0
20,52,589,0,0
20,54,576,0,0
22,50,584,0,0
23,53,557,0,0
22,52,552,0,0
20,55,580,0,0
23,48,558,0,0
23,52,547,0,0
22,50,580,0,0
20,52,570,0,0
23,51,569,0,0
23,50,552,0,0
23,49,561,0,0
23,48,581,0,0
20,48,557,0,0
23,54,593,0,0
21,48,555,0,0
23,55,574,0,0
23,50,593,0,0
20,49,548,0,0
21,48,567,0,0
20,49,567,0,0
23,51,585,0,0
21,51,555,0,0
22,50,600,0,0
22,52,595,0,0
22,48,578,0,0
21,48,564,0,0
23,55,544,0,0
20,53,598,0,0
22,54,566,0,0
21,52,579,0,0
22,48,589,0,0
23,48,544,0,0
20,55,591,0,0
21,49,599,0,0
21,49,547,0,0
22,55,541,0,0
23,54,597,0,0
22,49,562,0,0
21,53,556,0,0
20,54,585,0,0
21,49,585,0,0
20,50,558,0,0
22,49,565,0,0
23,50,548,0,0
21,54,559,0,0
23,51,564,0,0
23,52,570,0,0
20,54,555,0,0
22,53,592,0,0
22,53,547,0,0
21,49,580,0,0
23,52,557,0,0
23,53,576,0,0
21,50,568,0,0
23,55,593,0,0
22,49,553,0,0
21,51,585,0,0
22,49,553,0,0
20,55,600,0,0
21,48,594,0,0
20,51,557,0,0
20,55,600,0,0
22,50,548,0,0
20,51,543,0,0
21,49,564,0,0
22,51,540,0,0
22,55,580,0,0
22,53,571,0,0
20,52,576,0,0
20,54,541,0,0
23,53,542,0,0
22,51,597,0,0
23,51,589,0,0
20,52,559,0,0
22,48,550,0,0
23,51,598,0,0
23,55,559,0,0
22,55,544,0,0
22,48,544,0,0
20,48,555,0,0
22,55,594,0,0
23,51,597,0,0
21,55,550,0,0
20,53,567,0,0
21,52,563,0,0
21,53,553,0,0
21,50,568,0,0
21,50,550,0,0
22,49,574,0,0
20,48,590,0,0
23,54,576,0,0
21,54,555,0,0
23,55,548,0,0
23,48,544,0,0
21,49,551,0,0
22,54,561,0,0
22,50,553,0,0
21,50,567,0,0
22,49,588,0,0
23,54,565,0,0
23,51,571,0,0
20,54,547,0,0
23,48,594,0,0
23,54,581,0,0
22,52,548,0,0
23,55,557,0,0
20,52,590,0,0
23,53,599,0,0
21,49,542,0,0
20,51,597,0,0
20,50,558,0,0
20,50,592,0,0
23,49,551,0,0
22,50,558,0,0
23,50,600,0,0
23,54,546,0,0
22,54,559,0,0
20,54,590,0,0
23,48,553,0,0
22,48,561,0,0
20,54,558,0,0
22,51,560,0,0
22,54,559,0,0
23,51,592,0,0
21,52,548,0,0
23,48,553,0,0
21,49,542,0,0
21,52,584,0,0
21,48,597,0,0
21,48,586,0,0
22,53,559,0,0
20,52,565,0,0
21,48,555,0,0
21,49,581,0,0
23,51,597,0,0
22,54,566,0,0
21,53,578,0,0
22,52,566,0,0
22,53,569,0,0
21,51,542,0,0
22,49,577,0,0
21,50,580,0,0
22,53,572,0,0
23,53,597,0,0
22,55,592,0,0
20,51,562,0,0
23,54,543,0,0
22,53,594,0,0
23,51,579,0,0
22,50,591,0,0
21,48,577,0,0
23,55,581,0,0
22,49,595,0,0
22,55,541,0,0
21,49,569,0,0
20,49,560,0,0
20,50,554,0,0
23,52,596,0,0
22,50,562,0,0
23,52,548,0,0
22,50,592,0,0
22,54,588,0,0
22,53,543,0,0
21,52,588,0,0
23,52,572,0,0
23,49,563,0,0
20,53,557,0,0
20,54,544,0,0
21,51,566,0,0
22,48,591,0,0
22,51,588,0,0
20,49,546,0,0
20,53,579,0,0
22,53,542,0,0
23,51,550,0,0
20,48,579,0,0
23,49,569,0,0
20,51,600,0,0
23,54,580,0,0
23,51,584,0,0
23,55,581,0,0
23,51,559,0,0
23,49,571,0,0
21,49,588,0,0
22,54,553,0,0
21,51,542,0,0
22,55,544,0,0
22,49,550,0,0
23,48,545,0,0
20,51,543,0,0
23,53,541,0,0
22,51,581,0,0
21,51,551,0,0
20,55,562,0,0
23,51,563,0,0
20,48,583,0,0
22,51,551,0,0
23,52,571,0,0
23,52,541,0,0
22,51,591,0,0
23,51,546,0,0
21,49,595,0,0
23,54,587,0,0
22,48,573,0,0
21,55,573,0,0
22,53,564,0,0
22,54,561,0,0
23,48,586,0,0
21,53,591,0,0
22,53,564,0,0
23,54,562,0,0
21,50,555,0,0
20,54,543,0,0
23,52,573,0,0
23,51,542,0,0
20,50,544,0,0
20,49,546,0,0
22,51,553,0,0
21,52,557,0,0
22,52,543,0,0
22,54,546,0,0
20,52,540,0,0
21,48,559,0,0
22,49,563,0,0
20,55,548,0,0
22,51,555,0,0
20,51,544,0,0
21,50,576,0,0
22,51,549,0,0
23,50,567,0,0
20,50,544,0,0
20,55,545,0,0
23,49,541,0,0
21,52,600,0,0
22,53,573,0,0
20,51,559,0,0
21,49,557,0,0
22,54,570,0,0
22,51,560,0,0
21,51,592,0,0
23,49,589,0,0
22,51,560,0,0
21,51,569,0,0
20,50,593,0,0
23,50,555,0,0
20,53,543,0,0
23,53,553,0,0
20,49,600,0,0
23,48,541,0,0
20,55,585,0,0
22,52,551,0,0
22,49,594,0,0
20,55,557,0,0
22,50,560,0,0
20,53,552,0,0
23,50,597,0,0
21,54,556,0,0
22,55,593,0,0
23,55,569,0,0
22,51,548,0,0
21,53,578,0,0
22,49,597,0,0
21,48,598,0,0
20,50,568,0,0
23,51,546,0,0
21,49,571,0,0
21,53,583,0,0
23,54,581,0,0
22,54,579,0,0
21,51,580,0,0
21,53,560,0,0
21,49,556,0,0
23,48,590,0,0
20,55,555,0,0
21,52,570,0,0
21,55,589,0,0
20,52,584,0,0
21,54,551,0,0
21,50,543,0,0
21,51,570,0,0
22,53,541,0,0
22,48,574,0,0
21,53,555,0,0
20,52,586,0,0
20,52,576,0,0
20,50,559,0,0
20,50,543,0,0
21,51,582,0,0
20,55,579,0,0
23,49,546,0,0
23,48,568,0,0
21,51,590,0,0
21,51,541,0,0
23,50,571,0,0
21,55,561,0,0
20,55,589,0,0
20,52,567,0,0
22,48,571,0,0
20,52,595,0,0
20,49,591,0,0
20,50,600,0,0
22,52,593,0,0
22,52,589,0,0
23,53,571,0,0
20,53,548,0,0
20,55,575,0,0
20,55,596,0,0
23,55,565,0,0
20,51,583,0,0
23,48,566,0,0
23,54,589,0,0
22,54,579,0,0
22,49,567,0,0
21,54,574,0,0
20,48,550,0,0
22,55,590,0,0
23,55,592,0,0
23,49,549,0,0
22,53,569,0,0
21,54,595,0,0
20,50,583,0,0
22,55,583,0,0
23,48,584,0,0
21,50,595,0,0
22,51,558,0,0
21,52,567,0,0
21,53,585,0,0
22,52,544,0,0
20,55,574,0,0
23,53,563,0,0
22,52,548,0,0
22,52,592,0,0
23,55,555,0,0
21,48,562,0,0
20,53,571,0,0
22,54,540,0,0
20,48,584,0,0
20,53,542,0,0
23,55,565,0,0
22,51,542,0,0
21,51,580,0,0
23,49,562,0,0
23,53,560,0,0
20,52,600,0,0
20,51,598,0,0
23,52,577,0,0
22,54,573,0,0
21,50,559,0,0
21,54,562,0,0
22,52,565,0,0
22,52,565,0,0
20,55,570,0,0
22,53,597,0,0
21,53,578,0,0
22,48,580,0,0
21,51,572,0,0
23,53,572,0,0
20,49,574,0,0
20,54,561,0,0
21,50,569,0,0
20,48,541,0,0
22,49,545,0,0
22,52,593,0,0
22,48,560,0,0
23,48,591,0,0
23,48,544,0,0
20,52,588,0,0
21,48,549,0,0
21,49,588,0,0
20,49,551,0,0
22,55,565,0,0
21,50,545,0,0
20,50,574,0,0
22,52,577,0,0
20,55,588,0,0
21,48,582,0,0
22,53,559,0,0
20,48,586,0,0
23,48,595,0,0
21,54,553,0,0
23,52,565,0,0
22,49,544,0,0
20,51,564,0,0
21,48,562,0,0
22,48,587,0,0
22,55,545,0,0
20,48,557,0,0
21,53,585,0,0
22,55,561,0,0
22,54,585,0,0
20,52,553,0,0
21,54,549,0,0
20,55,580,0,0
22,48,590,0,0
22,51,585,0,0
20,49,575,0,0
22,49,559,0,0
20,51,565,0,0
21,49,560,0,0
21,55,597,0,0
21,50,578,0,0
23,49,571,0,0
22,50,542,0,0
21,49,562,0,0
20,49,593,0,0
21,49,595,0,0
22,51,546,0,0
20,50,586,0,0
21,54,552,0,0
22,52,566,0,0
22,51,591,0,0
21,52,585,0,0
21,50,547,0,0
20,48,540,0,0
21,48,558,0,0
20,52,571,0,0
21,51,577,0,0
23,54,570,0,0
23,49,596,0,0
23,48,600,0,0
23,49,568,0,0
22,48,591,0,0
22,52,597,0,0
21,54,578,0,0
21,53,600,0,0
23,50,568,0,0
21,52,576,0,0
23,51,547,0,0
23,52,588,0,0
29,53,1105,4,1
30,49,1111,4,1
28,55,1128,4,1
28,53,1122,4,1
27,50,1101,4,1
28,48,1128,4,1
29,50,1104,4,1
28,50,1110,4,1
29,55,1110,4,1
27,55,1118,4,1
27,54,1133,4,1
30,55,1138,4,1
27,49,1114,4,1
29,48,1085,4,1
30,49,1131,4,1
30,49,1140,4,1
29,50,1088,4,1
30,51,1093,4,1
28,52,1085,4,1
28,51,1110,4,1
28,51,1128,4,1
28,48,1112,4,1
27,52,1107,4,1
27,51,1134,4,1
30,54,1116,4,1
28,53,1088,4,1
30,54,1084,4,1
29,54,1133,4,1
30,49,1140,4,1
30,50,1130,4,1
30,48,1112,4,1
28,50,1110,4,1
30,54,1105,4,1
27,54,1108,4,1
29,53,1115,4,1
27,50,1108,4,1
27,49,1101,4,1
27,51,1098,4,1
30,51,1101,4,1
29,50,1130,4,1
27,48,1084,4,1
30,54,1131,4,1
29,51,1114,4,1
27,50,1140,4,1
30,50,1106,4,1
29,51,1089,4,1
29,49,1108,4,1
28,52,1096,4,1
29,49,1106,4,1
28,48,1111,4,1
28,53,1089,4,1
28,53,1130,4,1
30,48,1089,4,1
28,52,1140,4,1
29,50,1121,4,1
29,52,1098,4,1
30,48,1092,4,1
27,49,1080,4,1
27,54,1116,4,1
28,53,1125,4,1
29,53,1112,4,1
27,48,1108,4,1
29,49,1133,4,1
29,55,1101,4,1
27,52,1112,4,1
29,51,1099,4,1
28,48,1092,4,1
30,51,1092,4,1
29,50,1096,4,1
27,50,1117,4,1
30,55,1112,4,1
30,52,1117,4,1
30,49,1119,4,1
29,49,1135,4,1
30,49,1111,4,1
29,52,1114,4,1
28,50,1115,4,1
29,51,1107,4,1
28,50,1094,4,1
30,51,1135,4,1
29,50,1125,4,1
29,54,1082,4,1
27,53,1090,4,1
29,55,1112,4,1
30,55,1125,4,1
30,54,1127,4,1
29,48,1113,4,1
29,49,1096,4,1
27,54,1103,4,1
27,48,1135,4,1
28,48,1083,4,1
30,49,1097,4,1
28,52,1112,4,1
28,48,1108,4,1
28,54,1114,4,1
28,52,1083,4,1
30,52,1126,4,1
28,54,1134,4,1
28,55,1128,4,1
28,51,1132,4,1
28,49,1138,4,1
27,55,1099,4,1
27,49,1116,4,1
29,49,1139,4,1
28,54,1087,4,1
27,50,1117,4,1
28,48,1116,4,1
29,48,1117,4,1
27,49,1095,4,1
29,52,1132,4,1
29,51,1134,4,1
28,49,1096,4,1
28,49,1125,4,1
28,55,1093,4,1
30,53,1124,4,1
28,51,1083,4,1
29,54,1109,4,1
28,54,1116,4,1
27,51,1095,4,1
30,48,1120,4,1
27,48,1127,4,1
28,50,1108,4,1
28,48,1130,4,1
29,55,1138,4,1
27,48,1129,4,1
27,52,1103,4,1
29,48,1121,4,1
30,55,1080,4,1
27,55,1130,4,1
28,48,1124,4,1
27,48,1103,4,1
29,49,1092,4,1
27,50,1080,4,1
30,52,1131,4,1
29,54,1110,4,1
30,50,1105,4,1
29,50,1116,4,1
28,52,1110,4,1
27,52,1102,4,1
27,51,1119,4,1
27,49,1123,4,1
30,49,1126,4,1
27,53,1139,4,1
28,55,1137,4,1
28,49,1082,4,1
30,51,1124,4,1
30,48,1129,4,1
28,53,1096,4,1
27,50,1116,4,1
30,54,1132,4,1
30,53,1113,4,1
27,55,1116,4,1
28,52,1110,4,1
29,54,1132,4,1
27,55,1100,4,1
30,50,1108,4,1
30,51,1126,4,1
28,52,1127,4,1
30,51,1133,4,1
29,51,1096,4,1
29,52,1108,4,1
28,48,1133,4,1
27,54,1129,4,1
29,52,1139,4,1
28,53,1131,4,1
30,50,1089,4,1
27,50,1080,4,1
29,51,1129,4,1
29,50,1093,4,1
30,55,1099,4,1
28,50,1105,4,1
29,48,1106,4,1
30,54,1136,4,1
27,50,1083,4,1
30,50,1102,4,1
27,50,1138,4,1
30,53,1124,4,1
29,54,1089,4,1
28,51,1106,4,1
28,51,1122,4,1
29,54,1115,4,1
30,50,1118,4,1
29,52,1113,4,1
30,48,1098,4,1
29,51,1087,4,1
30,48,1117,4,1
28,50,1129,4,1
29,55,1096,4,1
30,54,1101,4,1
28,50,1099,4,1
29,54,1122,4,1
29,52,1098,4,1
28,54,1102,4,1
27,51,1107,4,1
29,51,1116,4,1
29,49,1123,4,1
27,53,1118,4,1
28,53,1102,4,1
29,52,1085,4,1
28,48,1131,4,1
27,52,1093,4,1
29,52,1098,4,1
27,53,1130,4,1
30,51,1121,4,1
30,55,1123,4,1
29,53,1134,4,1
29,51,1118,4,1
29,50,1131,4,1
27,53,1104,4,1
30,49,1087,4,1
28,49,1088,4,1
27,49,1092,4,1
29,51,1081,4,1
30,50,1091,4,1
29,49,1088,4,1
27,55,1083,4,1
29,54,1090,4,1
27,53,1094,4,1
28,53,1089,4,1
29,51,1114,4,1
28,48,1127,4,1
29,53,1130,4,1
29,50,1083,4,1
27,50,1108,4,1
29,51,1120,4,1
27,52,1128,4,1
29,54,1112,4,1
27,55,1104,4,1
27,55,1117,4,1
28,55,1083,4,1
27,53,1117,4,1
30,49,1104,4,1
30,49,1136,4,1
27,50,1122,4,1
29,50,1099,4,1
28,49,1109,4,1
28,52,1086,4,1
29,54,1126,4,1
29,48,1109,4,1
29,49,1091,4,1
30,49,1131,4,1
29,51,1092,4,1
27,51,1118,4,1
28,52,1125,4,1
28,53,1091,4,1
28,50,1094,4,1
30,49,1132,4,1
29,50,1105,4,1
30,55,1126,4,1
27,50,1125,4,1
30,48,1123,4,1
27,54,1090,4,1
28,54,1125,4,1
29,50,1091,4,1
30,49,1098,4,1
28,49,1100,4,1
30,48,1127,4,1
27,54,1099,4,1
30,52,1121,4,1
27,55,1088,4,1
27,49,1081,4,1
29,54,1118,4,1
29,53,1108,4,1
28,50,1107,4,1
28,48,1085,4,1
28,52,1117,4,1
29,50,1112,4,1
28,53,1128,4,1
30,52,1092,4,1
27,49,1099,4,1
28,54,1120,4,1
27,48,1096,4,1
28,53,1122,4,1
27,54,1093,4,1
27,48,1101,4,1
27,52,1121,4,1
27,54,1081,4,1
30,53,1108,4,1
27,48,1098,4,1
28,51,1123,4,1
30,55,1112,4,1
29,50,1120,4,1
29,51,1115,4,1
29,54,1128,4,1
29,48,1111,4,1
27,49,1093,4,1
27,54,1105,4,1
30,49,1128,4,1
29,52,1130,4,1
29,52,1138,4,1
29,50,1099,4,1
30,50,1119,4,1
30,49,1108,4,1
30,51,1124,4,1
29,54,1129,4,1
27,55,1137,4,1
28,52,1098,4,1
28,52,1088,4,1
27,55,1083,4,1
29,53,1112,4,1
29,50,1112,4,1
28,53,1091,4,1
29,50,1091,4,1
29,50,1083,4,1
30,49,1104,4,1
28,51,1135,4,1
30,53,1127,4,1
30,54,1110,4,1
28,54,1112,4,1
27,50,1080,4,1
29,48,1129,4,1
28,48,1093,4,1
27,55,1124,4,1
30,55,1080,4,1
28,49,1131,4,1
28,52,1124,4,1
28,55,1133,4,1
30,54,1124,4,1
29,48,1114,4,1
30,50,1122,4,1
30,53,1119,4,1
27,48,1085,4,1
27,54,1091,4,1
28,54,1098,4,1
28,55,1087,4,1
28,50,1098,4,1
30,52,1090,4,1
27,55,1129,4,1
27,49,1136,4,1
28,51,1122,4,1
27,53,1115,4,1
27,55,1085,4,1
29,49,1131,4,1
28,53,1103,4,1
28,51,1105,4,1
27,54,1113,4,1
28,49,1094,4,1
30,51,1125,4,1
30,53,1120,4,1
30,49,1095,4,1
28,48,1115,4,1
27,53,1139,4,1
28,53,1118,4,1
30,53,1130,4,1
29,48,1131,4,1
29,53,1126,4,1
30,55,1103,4,1
28,48,1096,4,1
28,52,1089,4,1
27,55,1090,4,1
28,54,1099,4,1
30,51,1099,4,1
29,49,1099,4,1
28,51,1107,4,1
30,54,1081,4,1
28,53,1131,4,1
30,49,1130,4,1
28,50,1140,4,1
30,51,1107,4,1
29,48,1084,4,1
28,53,1103,4,1
29,54,1080,4,1
28,53,1138,4,1
28,49,1098,4,1
30,53,1112,4,1
27,48,1131,4,1
28,48,1125,4,1
29,50,1097,4,1
28,51,1099,4,1
27,52,1121,4,1
27,49,1130,4,1
27,51,1130,4,1
27,51,1092,4,1
27,49,1139,4,1
28,55,1109,4,1
30,48,1135,4,1
29,48,1083,4,1
28,48,1112,4,1
30,54,1104,4,1
27,48,1138,4,1
27,49,1097,4,1
29,54,1119,4,1
27,55,1108,4,1
30,55,1125,4,1
30,55,1098,4,1
27,54,1084,4,1
28,48,1102,4,1
30,51,1103,4,1
29,53,1096,4,1
27,50,1127,4,1
28,53,1122,4,1
30,54,1099,4,1
30,52,1117,4,1
28,51,1136,4,1
27,55,1140,4,1
28,55,1104,4,1
27,55,1130,4,1
30,55,1083,4,1
27,54,1128,4,1
27,55,1085,4,1
27,48,1112,4,1
29,50,1119,4,1
28,55,1122,4,1
29,49,1087,4,1
27,55,1101,4,1
28,50,1109,4,1
29,54,1090,4,1
30,54,1119,4,1
28,55,1112,4,1
30,49,1085,4,1
29,50,1127,4,1
27,55,1102,4,1
29,55,1109,4,1
29,52,1120,4,1
28,52,1098,4,1
28,48,1112,4,1
27,52,1096,4,1
27,50,1083,4,1
29,54,1129,4,1
30,52,1125,4,1
30,53,1109,4,1
30,54,1093,4,1
28,51,1086,4,1
27,50,1092,4,1
27,55,1081,4,1
28,55,1120,4,1
29,48,1140,4,1
27,53,1108,4,1
28,48,1130,4,1
28,48,1124,4,1
29,51,1122,4,1
29,49,1107,4,1
27,49,1089,4,1
30,53,1130,4,1
27,51,1129,4,1
